deniedAt,stakedTokens,signalledTokens,id,ipfsHash
0,1.0,0.0,0x07c6de39730228a2acc0a580b739d7578e0e850fc9e3200de6bb9c44b388e889,QmNs1SffouVn8iCsRK262j7JqsRMhZjR2EVacZwNH3CCbr
0,0.0,0.0,0x07fd2e9ca6c35b01b224be7f7e5c7adef4317bcc2b10e73801e6ce01fbbf9e99,QmNsqUjPfMFJJNcZScwgHmAh3VkCZvP5mpp4um5gQYfMkC
0,2.0,0.0,0x0818b394a9d93925a545877cf54a385cad7ad40e613fd94125be589fd0b60d43,QmNtFpMT4CTbAtxpKSmUsipCbKb9XDTVtXVtf6BkFXYUUa
0,4.27951301e6,9900.005208339535,0x083fe292bd8aa48f4a263a2d4ce98412ac75eaee1ca79f9385a7d0fe2f3285f6,QmNtrUHzCow4ECQtWks7q2ieW1GPk2MovKaa6BKrVzv6xu
0,0.0,0.34279575305302706,0x087a6e8c03e01c5f29767e57ff2dd0ea619de26c46841ce4cf952e1c9cd64c07,QmNukFUkc6DspWQx8ZzRSvbpsBWaiPirQdbYPq6Qc4B4Wi
0,0.0,0.0,0x08f95a092db3eb8849f9305b731826a3b42d37603ff6c1e9177579ea5204738c,QmNwgVtzLHng1LLort115RWb69XG52eVrNXj6vJxW3BKqM
0,1.0,0.0,0x091aac49f5be3a23510d3412e0226ff923d352efebcb6ae5aa8a8966c09ce028,QmNxBy8UnUsQr3aeBgFvdFyWbTSMiTGpJbkAJzSm5m6vYf
0,500002.0,1482.0602898594718,0x091da22516dc78f2bded931b94ff4d707fc13a564fcc5c7da7fe9184b200bfb8,QmNxEaz1HEoMekKFWQ6F2jmuM2S6u1umPdpwNryJMU2vCo
0,1.0,0.0,0x093fb6d4de3f65d56b79e02ebd2c0768fef724bf4055df628b11d16150d4e8f2,QmNxkjB8dejE3yqgT9vDG2b8cqn4Rf9HmwGjdf2atQF5KF
0,20144.0,39.6,0x0952d2bbe6c95a678fa83582b59e495244159dc5ab02e3d84d9e995b9c35b83e,QmNy3dP3E73FakM69hKC3pgbkG8LTa6Hi59GzPyLiuR42y
0,0.0,0.0,0x095f296ab80b55dc3327374582bfab3bfc92ae496bed4797538e62055a4309d7,QmNyEYJ6kCaiikjuNbaHM7MEWDKcvd5MajMs7jPi7bztRt
0,0.0,0.341292573053762,0x098b3a9b9cb4299e66510822a1ce0c106c145a5724531509c3967077f659b8e4,QmNyuWjzFxSaX9c9WCpWqVYYEo1TCtvfsL9gcqmhx7ArHy
0,14687.0,9.9,0x09940ba267ec9bc0ae2e021b8af187435de3e680e3c4a136793d74d369acf4f0,QmNz3JzKwpsErz7gUHCG54t5cUVovfwthreHph9nmySg2K
0,30502.0,462.19734556369576,0x09fd6dc0245dc021f8afe41353b0a070c7abd638901927f07b4b32ec213c4343,QmP1eWgA1v98yty9gRExRzVMR9Hdo3ryCtKnWG2bd965Ni
0,0.0,0.0,0x0a18bfbae91e930d7cb84312a9915cead804a14fe3cdb2e929ab382decd0a17b,QmP24g5dsUhoxBYCfY4MHVCQ1JHbLK6RtKcrQNUoFRNC7C
0,511584.0,1025.6639043816,0x0acc452eeaaf4ef20fe6dfea75e3403786da35824d16981e5621f0813e368731,QmP4oSiQ7Wc4JTFk86m2JxGvR912NyBbxJnEdZawkYLTk4
0,1.377125e6,3960.0,0x0b28154b3b1e7513860f268b2e5bec4cd1bb1841d2527c4f809580a8962d2e19,QmP6CeJbtPJGMZuwhhAGLg65BtCaPagTiQGxUrUG9Fvudz
0,100000.02,532.0757154168725,0x0b3b0da4e770045375eddb2d8bd773c76a11af12d14785841085328bf3d9176b,QmP6VRPLMarswXNJRRo2rP5uFoUCj2A7CFLCanevBpGk5p
0,0.0,0.0,0x0b4de549e2f13562a6e8a690b65fe71c15b1bf678d28d5a3844350b6cb0dd669,QmP6n5uyJhkD2W7p1ZsS7JQQDdKpfpbSWHfr6DbyhKb9Da
0,199999.99999999997,917.1878998004082,0x0b818c9b0a4eae4b7c2322636df77ce458ed9ff5e120a3d91524c66d1046f029,QmP7ZmWYHN9CTVZyEQ6zu1kuaJgi2AreAw3zFRjbgA5oMS
0,0.0,1.98,0x0b8fbf1d5a9f99e0916ca00b05cb0d023702b1a555525c12179e739f331757a0,QmP7nKmUjPT78Gw5L62X3vuoFfkQ6kkpLnN8jeAKhkNudq
0,1.975181e6,3960.0,0x0bdee5502cceeb64f50018cd649b75f77060dd4db12922c541bb94437ae3e438,QmP8zKmMwQwR5cCLjZq9BbuAFcU3B1bmnCgKKXp7bU1Ux7
0,250003.0,693.0,0x0be5b215840592edd73d6a92d84d1da12fb466d9e2ec4804c31380c66e6c98b6,QmP96LZxyyyXdGD6A9kr7shrUB8bXfbrJDcn5GQ7ZtpgCu
0,0.0,0.0,0x0c051d7783df72f62d041b0ebc22d7db55daf94d8bf7da3642e17f2c76dfd460,QmP9a8FEBkkt5SCvcRyv35denC2RFSfWGoL2tgoo8LHpPy
0,0.0,0.0,0x0c34271cf602bb2dc830104cc9f5afcf748df1136f9b6d8f19f59a7ae2117bc7,QmPAHj4rGkckpFVPU25Qthw634GfFy3waT78onUrAcf35Q
0,0.0,0.0,0x0c54669ede6f0706d53ba5530c7e68548404178b02495b56d22fd141203f482c,QmPAnFFM7txKXwFJVXrNbh1EFPwiPBXputsqNPRg1ka74F
0,4.684611e6,9671.582450500104,0x0cdfc588b4ba56e6ed23d4e76069b2b350c828f7cfeaaec7244bbf40be70f690,QmPCuWLfoH33u699BFwfDEcqaSedhyZpVNk48pQDaS2Kmy
0,3200.9999999999995,0.0,0x0d13f9f566804516cd638d33d3d3f8c8452bdef961722ad6d83851117e1eafba,QmPDhgD92Q5EukEU579XELwqXGuThvEDW6qB9WVU95Cfaq
0,0.0,0.0,0x0d1b43f5c027441c020b3e048236dce754ed0ec875fc1da5e58ca1a3e2071a8c,QmPDp878JK2RcvXNhWX1UQHYbhF8iEcWPTdnP9bJvy6L6P
0,0.0,0.0,0x0d8b986e52c0a50d4d819d3acd4b8afb02449fab8fa531e28f60fc0c34db6236,QmPFXU8M52Z9Sg4mYGPudYzFHr2M7HznPpPiNXK7tGxeK7
0,1.0,0.0,0x0da25e1ac8a87c5d631b1680c3def679782b1489fe64454b0259c1c5725a02b3,QmPFscEgtdQ1xgnjhQdazw4GAC2Q1ENaLWDC7NyayuJHnS
0,0.0,0.0,0x0e13e96f04ca84660c05f939d05da7bb36d65e13a8c7ff13b97b6cd59fcbada5,QmPHc2Yb3QfCSfRfFWBUfoUw8HoRk9VXACNEPuKUXpEmXr
0,1.772445e6,3960.0,0x0e2c498a0c0a5b0c7804260400b7544dcb22472f735b21c6c26b8855ac03d9b3,QmPHyatpUnUaEh6z9nvUjZfgGiyeS9TzspARXRKm9iGYie
0,546761.0,53.97092780775177,0x0e4e57dc658691e476fd7dd3e8e92e844813fa1acb9ea58b8506bc443da4aff1,QmPJVhoyW14Tvf6kq7kZLQ8Cx47cgVkw9n3yo6sydSwvTS
0,1500.0,0.0,0x0e54a37dd09c43927dd5b62a66a9b2024aeec11c307e4f47507cc20e28a019aa,QmPJbGjktGa7c4UYWXvDRajPxpuJBSZxeQK5siNT3VpthP
0,13775.0,0.0,0x0f279d19e0e055d8a2c0decdb7681d9cfc9f10a6568061b9f5c90ad1d186b46f,QmPMorokG4bY5i3Ae1dht14dGFBUh1RixE4AkfSPzFsV6E
0,700004.0,1740.7168787130047,0x0f40588fe69d6f65f2ad75dc52bccfe7ca3fa8210f6774c6e4a5bb4dbd8722ed,QmPNBjTgHA5rShPMGdsRQYaiJVseNvMwp7Y4nNx6ydAkRA
0,1.0070136e7,19701.699944673634,0x0f77110f22af22e5f1f4b88bdf0a2149b89c027d7f67fe627a6a28540c7c4d72,QmPP28PKeTaPFEPNVQkMcgbmN1Ujd3WiAbmEjehKkqvarD
0,0.0,0.0,0x0fad71d779d58b574165ab25ccd2ea96a2d9fb797d34e0e7a8a1dbf167b84ecb,QmPPrDjagC1KAcXQBPSUbR5KR74WGJP4K7mpV9aHUgB92J
0,2.0,0.0,0x0fca528d7ca4f1f3bd8f07741d4d249d50abb2a6f4a7d8d3926db7f5d0464d7b,QmPQHm2yNmH1yRxd3Y2wXUzhXJTQv24GXigBQSvCBjmP2i
0,4.469127e6,9949.566711770087,0x0fda0cfceed97ab94bf45fe13eb13f640bd5bc632ef5c3a401102f277bd81d17,QmPQXfpjeWASVWzRGkFTsmvgWVn8nkxCQED9HuH51a8etn
0,4.1000030000000005e6,9900.000000000002,0x0fdbda38d8f4377f14742fd291205c2416ff74c9ebbf7017238f1dbf7e30ac1e,QmPQZGF2gz73Zksv4HCto4Mr29HKYDZFExwkzLPxANYRhf
0,0.0,0.0,0x1006b78a758d0759f9ca1f8724dd8fa9b7e3979e248bc37d17d196c5ba61c9cc,QmPRDAzwTWFTDCvwjzM1G54tehxMTM7jG2bZjTpaGC4eZH
0,8.25419101e6,17615.708793307243,0x1033b73cabe7b7d01e67bbee374ddc7db52af0146fbe5a9991a3438ea845cbd7,QmPRtyEeXU5B7TaFr9feeWmdCkfP4jkAVeCx8hQ7z98oUA
0,0.0,0.0,0x1078083a69db4761c8f43351d9855f0cba2777af99333c001db55a44be5c3d8b,QmPSwPZKsZs3AtnxehHBWjhHB5DWcPtCgpdYUS8PdEsq3x
16683633,100001.0,1980.0,0x108771e95689942c9f06462ec4ea759f060ddf1c20ed7b259db95fab9b2eea67,QmPTB2AcqkvcFvjgEzePfNFKbmaeJoVuh294nEA5pCWHYA
0,2.380218e6,4772.05057959711,0x10945dd233d6ddb165933425ae178958b9e8913150699c65185fed37926a0240,QmPTNSywNZgefxjmqNFfAj5opoGaYqpUohWRwrBcsQDUYX
0,0.0,0.0,0x109bd507245662b8e8bdbcc252300be1cc7aaa6863c3357b6ff892e52c614a85,QmPTV3wHaqKKZ7GNRY7Y96nzV7hYdWmZVVANfVdzDeFvpk
0,0.0,0.0,0x10b921d7c6cec0844428992eeb510b0dca2f43d4ca09b281e3c055e7ab7ec0a4,QmPTvxu2JquArtLUvhuqMuPzBQMP9zzRBQ1X1Rm32Y3rFu
0,0.0,0.0,0x10bf983634fabedf30199c6c9c8960162a3b182ee8be3a7a4561e904bcbd0b19,QmPU2gPVfovDGxDHt8FpXbhbxPq3dWNT6cNd9xqZYcD7uA
0,2000.0,0.0,0x10c0cc2319c8d5a16c9a5105581def944f14f6d4e6d61009e73ff73913d0fbc2,QmPU3k66FrPWhv9BrYJQc3ganM8FNSoY7akhq9tfbaCTEZ
0,1.0,0.0,0x10c7f7576c27d202b33562aaf54fb0e98221b77156f809c842b507ddec22496e,QmPUA5pAg1RBTifwG9qYwuoZCXHxuRnzySgUnZtYtQUwY9
0,0.0,0.0,0x110585ed56f371d504a6b91a83fce32c060fd747dc492ba79d6300bf506610fd,QmPV6XQhkgC7Q3z5ToKm7Knqwe69qs3X52TYVzgg4NzC1S
12856982,1000.0,0.0,0x110ceb96d1b2cb29b18bd788e1e0bb44e68942fb2507165a12f4f649d3caa3f1,QmPVD4r9qA5yN6RyFeDHPoiwWm9wEYoHMDQfYvVLTaCnuE
0,1.0,73.31251109598773,0x112efda0d0c6f9d853f3e0e5f7bc789003efbff0603c573fea0d79e63acc5720,QmPVjCWWZeaN7Mw5P6GEhbGixFbv8XKvqTa1oTv7RQsosM
0,1.6330444e7,33696.885758256074,0x1136ef52efeb0b87dcaee4ee8471103ea292182dac8e4687a1fd4eeb4f9e3c90,QmPVrE1P5K8zVPyKtprnAT1CmoE8DPpAGtPFCLcbAg8cx7
0,49999.99999999999,1.9832454610487e-5,0x117e4340ed192c5c59a2fc5fef4568bfeab74577003c492cadd74ba2ca374461,QmPWwJodEWyB2UgqnnqjPPb713PQi1K7b73syd9QxGTDRa
0,0.0,0.003412500027300052,0x11bd056572a84f4f2700896fcd3a7434947cdb5a768ec4028f7935cd2cc2c687,QmPXtp2UdoDsoryngUEMTsy1nPbVMuVrgozCMwyZjXUS8N
0,4.75399901e6,9850.5,0x12a5a352e03732f466ec7a769dc8276b5afd8e76ba5aa4801507eed50277f4fb,QmPbSYE27yiNkMpTmFXXWtB8utZJAiRceWkYAUBcu9omSr
0,0.0,0.0,0x12fdd17bacb6c6bd27d68fe5686d568a42a1b1f75a598728b32d15a80fb7202e,QmPcnXUfkn49CHaZRn25GRaMmVeYbZuykAijwHRPoPkbgy
0,30208.0,406.9388077353678,0x13226d3997d67b860599cd3a1c5557e551f1b9fb089a6f75f2a083cf9ad68265,QmPdLuKdpsW1WyrmRejX8dQPjVJJuMX74q5NpaNdpBJ7Fz
0,0.0,4.507596276632572,0x133698f83f7ab5e98d36fb55f70ea4ceb121f284434bc232db1083e7a2067fc3,QmPdejzo2ENKgPxBFUh6KJ66YVFnYxmmxXpZpMoAzyL2dY
0,63237.0,401.44255456103963,0x1360fc931794e3efc4004a02452c9d3aec452c1309e9761cb50f93bf0f84e558,QmPeJENBvMfkQ4WW1BmoCWPtj8m9PKMja1PBR186PaKXfd
0,760664.0,1525.0388031305781,0x13626c2f7636a3c2763e9852d9c315f8230b8a6e3eae63a35a9963a67a0c3ec7,QmPeKW2Rmzo12KEgBAkGGks9M2JKQAmg4DZrhSjvbnAVYS
0,100.0,107.64426003937756,0x13e7e92b6a94ce1a570adef32b57f379362930865e68e5ba0adf03f00a027719,QmPgMZNPZ4P6MfcmmDYVLgDMWC5NXyaF9zgDnhN5mMDqAp
0,1.0,0.0,0x13ee869cdf86cbe3117119170f5b967a95f588773825f4a175f4e642cd3b1513,QmPgTQgy9jYo4qWKsFPnVJAFN1JrkBiPWuThdesfT2V3aa
0,1.92776601e6,3864.9374585026912,0x143db715c25f1e97631fd370a1db89108baace5ae71366da39fa44136b3567b1,QmPhfSkFPbooXNJUMcQSWjMXoJYF3GnWT4JmHkxYXA85Zz
0,54419.0,384.00354269401265,0x14621979928538311117455c4bc60095a17fc25329e08ae2ed6d5cda9225dfc2,QmPiDd6h5s9PnbM6fYJ1YGxWB9HCGFus1Fq95uQtQom96Z
0,1.450004e6,3492.4199755649774,0x14bffb85c82d48e1827a35833397f1a3e2353e584270844920dd6581d23efa6e,QmPjeesdXSYBstNqJMDjqkpZP1CLtotR2y7Lom75JhBuG9
0,0.0,0.0,0x14c34337d0c256097d684057575f69f67878e57762d3769388bc1b54dda54d4f,QmPjhZ8GK6XyapPFZxCZTh4ArnNAwBFQy7EmcymsuVV2za
0,5.0,0.0,0x14d5243fb015f9f1588e9b645ffdf5d0ca7e183b8f7a8dd90a729c5ac2f48438,QmPjyNEr6SubXLPXZEQHWJDLYdJuVnmB8tpFxfeLRfVqBu
0,230683.99999999997,109.39005,0x153ec9c2265b59a0d258f9e5b36452d0208889a5f933afa695bbb11f8be05948,QmPmaoRu46nqPyVC2GHMyK2KH9cBARkhds4bvLuABtiiwq
0,190959.0,495.0,0x15f5a71879446f722c486c09596b8c5af9215882fe630211781de050cea8da0a,QmPpNXZS6SfP7LYFgV1aHRwqSGrZRHB3piFMtz6qKsVH7o
0,1.509303e6,3424.6198445642344,0x1669ff76562bae25d689656ea54b60c6a78f17e6280a4e67abe65cd6dc702288,QmPr9RYUvcNfRMKstJLFiz34U3zCyLp5PzY2vT2jT3GHCK
0,0.0,0.0,0x166aac1a58e8b72cceea0f6997ce38036e595eb21309185bf61b40480d073842,QmPrA28rCnmuDtEFeo7hcvL6WAhgumirkhYEhwJTt3mDtd
0,5171.0,495.0,0x167bd104066f2de762749f5b202dabefae15dd713be97bb61e3b98f2e362836f,QmPrRBZCAsM3rt8hWSezHXfd9UxGENc7F5F2VkwEDZwAJa
12820364,99999.99999999999,0.003412500000000288,0x16ece46f9fbce6dabf2093daaffece91347d47503fe547ccdcdbea9c61fbde3b,QmPt9BqZFvWS41FFcUohkaZ1ZiToJfCwAYvFMknNa9kgcz
0,1.0,0.0,0x17a91276817d3ebcc890e3df48bd0eabd23878d6bfe670548404273f03d7b5e8,QmPw1ccXn5DypFUUvt4rEgkVHLUSq6SeFMiwVfy3XRAGxo
0,0.0,0.0,0x17ad53db516a7e8ab4df512800b669682922e1f8d9d6cd1c27bb1c8aa3e398ea,QmPw5Nu4xB8cfyBE2ZcxcRgXVLgrcvwcrf7nAExPYTAcjK
0,0.0,0.0,0x17c8832c74f2e09b631ff7d25887700693f910404aaae0c2bcf60432ca9e6877,QmPwVRMiJU2gJW6LsK4rRyoS37t6fh68b4iNNDpiJYPdH8
0,2.516325249403e6,0.0,0x17cc8df5c7cd585fca51c65274aacf101544b462fa23f4e028924dc73f7446b7,QmPwYzhd7FbB7qWcS9mUn3ZtfhPRcztUR3wLagxppdYJjQ
0,0.0,0.0,0x180679c07c6dcfc6368dad621a6aca3bcb6b99212736fad90b6b001713bb523a,QmPxSDnp7gHpkShS9HD3CUNwW3rQARPpAp2YQJYD5Hro5s
0,300000.0,990.0,0x1809aa759ddf7bf430b73a06ec525ae822c1ea31a7fa78da2505a8ac4beb2030,QmPxV3SHo94L3xcCX1Aw3U1dSsv6dNJqh6peyD2v4JYgd5
16084926,0.0,0.0,0x18187cf614f634f8d6732395201d2902d5e5dd97f0e8b735d4b7261be5cd6e57,QmPxi9kc9syEnCTNAQ5cnHqYMk5UTqc1twnzJvnUMrqAHc
0,3.9816940100000002e6,7438.853133872773,0x1839cb0f170cc75ed7efc36ec800579fcb0a2df66ec746f50728886533928d43,QmPyDc9ofML3oy3yN91JUPCcwpKxkjzUFqZ82PBF88xMei
0,1.127326856139e6,3960.0,0x1873db2143e93fdbd0d124f1367798df3fb8ba5afd7ca3aee7b0c8741056e80b,QmPz6xWcpqS4RDJD7B5Dqzgxgx2E7PBdqbtGse3Su96d5C
0,1.6100040099999998e6,3922.5622994022037,0x189be0acae9fff75ec275adcce5fa52f609a2f47bc7de79eda0972e73eb76e83,QmPziMSbs4i7oQ6AfxmY5HDXMRVHiBBb8soWqncLpKfQGr
0,0.0,0.0,0x18d72ca48a92702f50f3b0a7527cf3ba9c8084bda1015ccf561c1f013833fca6,QmQ1co6f4zG2mSSxhuvtqq6CCT5oBKmDmQE7djUyw4J6uK
0,2.0,0.0,0x191f92741fba791e7e47bedfcd8af351f517d415a5741a863027d3569692911c,QmQ2ipmrCN8kfXotR6gdqauYhNZXwmpAvQkA3M3XWJmHnT
0,4.900003e6,9900.000000000002,0x192a95c6f719fabf86a9068746fc65f3d0367a25afc4a76f13d15e82207677e1,QmQ2tZgzwo31djS8h7u1iKdpBWrmQvmCZrNT4hZTFYmMTW
0,0.0,0.0,0x1930e826fab28bcffe7ad3c29e3477dbe96e8b9b347d1c7778f93d35b2a12e58,QmQ2z9yAW5ss9uMTAQjo2quWUaBWcNnDV21GJkRgoLgfFD
0,1.0,0.0,0x1960ea665c32762c649a9544d741bf70b02e2abf323bf467f2ee260d6367c2e0,QmQ3icbwWLAQgWeshDS5Q57STj1kBSAr1FA3ZWSXqZiMxs
0,1.397297e6,3539.291244208581,0x19c24352e5e20997c25b73302aaf95fe8e06e9c4e5207f2a7167bfb097332cdd,QmQ5Ci5qD1VbYmVpQV5HRDktg6N2AK9KubDyZceE8j6umE
0,49504.0,412.20506432463037,0x19da5b2832a293f1a80d1771f3cf3725aaf590cc9e185825d188879c7acd15df,QmQ5a1x96hYhMC7JfRRUnPzfuNnfJben4vBxGEUgnRdU3Y
0,1.0,0.0,0x19fbbd1e60ad7978c6bbde469ed6251d8330e9d33453e0b9da7cfe5276c41113,QmQ65YLBzyXUm9u6XgqAPxKYdzUdA5dMtScZDm3mqNaHs8
0,0.0,0.000290005723960277,0x1a193ce828a43e594daae6df2664f1183bd3e1c5757025ef1a9b747e84a2c318,QmQ6XdWKUbMF6J46cqmVurn4tAqNM4fYstv2QV6EKMqCyV
0,1.0,0.0,0x1a1e1e928bc5176323b69d057d3bb0d82d80c0db910821ae28ca8c6bec536511,QmQ6bwuUcu6vd5LQ6Uy5nKvD9yWkmyAazWp22UXccCKQMn
0,1.555366e6,3118.3210339388347,0x1a4b388c5004c925581674f2d41d9ef9a015b425b7b0729b9ffcd08f42f6389d,QmQ7HqQbX2ZwbjBU2BiZH8eFiJ7C3Rfn89k2TbHq5Ak4nx
0,5.132586e6,10523.282274624205,0x1a7691a3613dd08a0653c2a0ac5d1d59684b2fd267a50eca1d0d5a73694f4109,QmQ7xAxvwPhP4ZqiNZBscVuu5ZmfD9By1i3YmVwGejjBjE
